epoch,train_loss,test_loss,medae,mae
100,0.03566434084071322,0.05817320728544406,28.465698,50.85467
101,0.03569849094281293,0.05719471500885344,28.66687,50.70837
102,0.03540809568855965,0.05772248085610524,30.526794,51.44191
103,0.035446755476359774,0.06036181524842085,31.037598,52.962543
104,0.03582821855521513,0.05760438815540004,29.025208,50.7818
105,0.03477533432287507,0.05832791536072355,28.09021,50.352787
106,0.03548391271826159,0.05668325130985734,28.986633,50.48496
107,0.034855693531116796,0.05643913235065496,27.572144,49.535526
108,0.035696991595909264,0.05837721307157816,29.18219,51.243996
109,0.034778901350831795,0.058325268752025275,30.25946,52.04637
110,0.03468547578819143,0.05802884935763871,28.474365,50.52584
111,0.034777034148797265,0.056458950011122847,27.789124,49.98129
112,0.03538641248479154,0.05640032738001047,27.5672,49.488216
113,0.03405962356109319,0.05665485883789684,28.474243,50.463577
114,0.03503258465611078,0.05798488560814909,29.140808,51.155777
115,0.03331202763807707,0.0591879498228401,29.325073,51.534824
116,0.034024269438414134,0.05571763938248247,27.167358,48.63719
117,0.03408913380348856,0.05855822855022972,29.68518,51.446857
118,0.03534792961450618,0.0561348633178902,27.464539,49.355106
119,0.03353084539749932,0.05756113888647504,28.797668,50.70842
120,0.033833581008025575,0.05735585910496776,28.56366,50.414944
121,0.033979340859857425,0.05847655979083654,29.841797,51.72316
122,0.034736041399277426,0.05624715248940739,28.180054,49.57309
123,0.03393421878028706,0.05845512679969509,28.685059,51.115448
124,0.033715099697854946,0.0569495773751534,30.34143,51.607285
125,0.03317110073316028,0.05862235560448108,28.007446,50.364178
126,0.03304971066377482,0.05700474880922013,27.348633,49.694473
127,0.03226630746395987,0.0581930480170586,29.242798,51.092216
128,0.033543232878641374,0.0632570345185236,32.836243,55.043747
129,0.03256660603919731,0.057856905423736796,28.88446,50.705814
130,0.032433462537440026,0.05764233390475343,29.004639,50.68285
131,0.032510679481664875,0.057759176811459895,30.474792,51.56491
132,0.03214311749801499,0.05896052855165478,29.884949,51.677517
133,0.03301495231123166,0.05968851805618126,28.599976,51.361008
134,0.03283028638677545,0.059885722443743974,28.826843,51.689465
135,0.032317243899930924,0.057885010731397214,28.08606,49.879414
136,0.031734446181449244,0.061178148335622934,30.10321,53.09963
137,0.032289725452818954,0.056594553347788526,27.407532,49.57735
138,0.032275998437546326,0.058350019599357525,28.80127,50.88198
139,0.03178859577843465,0.05873252074429375,30.367249,52.348248
140,0.0317353175448808,0.05703607587675432,27.521545,49.78339
141,0.03128291406444801,0.06164291444533837,29.536499,52.33645
142,0.03268129848872446,0.05748248699505975,28.773071,50.58188
143,0.031732591643752896,0.057837872594007536,27.860168,49.959072
144,0.03156070767485376,0.05655776918540428,28.47644,49.993305
145,0.031835912715118146,0.055619038788308046,26.825623,48.570415
146,0.031978339557059914,0.057650479771561194,28.019531,50.106663
147,0.03145803324692058,0.061630223003102697,29.888123,52.769474
148,0.03193730215857424,0.05763859939417558,28.721558,50.63626
149,0.03130205411720342,0.057219675514371154,27.63031,49.92408
150,0.031986977362782956,0.05830018039971233,28.36029,51.06291
151,0.030538107214792328,0.056456781679321964,27.879517,49.560238
152,0.030992758933450496,0.05775976283736006,27.933472,50.185116
153,0.03156062365317561,0.05746943295604276,28.528687,50.51574
154,0.03119367852659182,0.059122207430479475,28.963562,51.151394
155,0.030771656311582508,0.05710358015575749,27.070068,49.38565
156,0.03119074616678004,0.056808447007074984,27.307495,49.612186
157,0.03050822716340346,0.06233522773324372,30.416077,53.27587
158,0.030263090324292925,0.057158953452598076,27.684814,50.0875
159,0.030731117569850485,0.05673104345783621,27.151855,49.444122
160,0.030688275213697463,0.05932398962633993,28.27069,50.888603
161,0.02954970467726629,0.05972154792714232,28.699463,51.370758
162,0.032625924052031276,0.058526338632041944,29.43518,51.55664
163,0.03074219901814657,0.05590998310644083,27.571106,49.459305
164,0.030693793765347407,0.0579632683368976,27.559265,50.162163
165,0.030036356676155024,0.05704301977604479,27.099243,49.11408
